"COUNTY","CITY","ADDRESS","DATE","long","lat","geocode.address"
"TULSA"," TULSA"," 104 1/2 92ND EAST S AVE            ","3/8/2004",-95.874236,36.15945,"104 s 92nd e ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 1220 ZUNIS S AVE                  ","3/10/2004",-95.961268,36.145217,"1220 s zunis ave, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 1616 32ND E PL                    ","3/14/2004",-95.969104,36.115845,"1616 e 32nd pl, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 10744 30 E ST                     ","3/14/2004",-95.85526,36.120467,"10744 e 30th st, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 10744 30TH E ST                   ","3/19/2004",-95.85526,36.120467,"10744 e 30th st, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 8915 50TH E ST                    ","3/23/2004",-95.876751,36.091496,"8915 e 50th st, tulsa, ok 74145, usa"
"TULSA"," TULSA"," 1319 DELAWARE N AVE               ","3/25/2004",-95.949472,36.174233,"1319 n delaware ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 1211 JACKSON S AVE                ","3/27/2004",-95.999674,36.144579,"1211 s jackson ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 5919 25TH E ST                     ","4/6/2004",-95.9082899,36.127725,"5919 e 25th st, tulsa, ok 74114, usa"
"TULSA"," TULSA"," 1325 1ST W ST                      ","4/6/2004",-96.007188,36.1525136,"1325 w 1st st, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 2103 UTE E ST                      ","4/7/2004",-95.962209,36.1833979,"2103 e ute st, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 8105 93RD E ST 908                ","4/15/2004",-95.8847133,36.0284372,"8105 e 93rd st, tulsa, ok 74133, usa"
"TULSA"," TULSA"," 1648 XANTHUS N AVE                ","4/15/2004",-95.964191,36.180472,"1648 n xanthus ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 5317 DETROIT S AVE                ","4/18/2004",-95.980425,36.08667,"5317 s detroit ave, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 62 ARCNER E ST                    ","4/22/2004",-95.9921086,36.1576781,"62 e archer st, tulsa, ok 74103, usa"
"TULSA"," TULSA"," 102 128 N PL                       ","5/1/2004",-95.8339753,36.1637032,"102 n 128th e pl, tulsa, ok 74116, usa"
"TULSA"," TULSA"," 2444 1ST E ST                      ","5/1/2004",-95.9563529,36.158372,"2444 e 1st st, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 3538 LATIMER E PL                  ","5/4/2004",-95.936407,36.170515,"3538 e latimer pl, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 2736 ADMIRAL E CT                  ","5/6/2004",-95.950087,36.161447,"2736 e admiral ct, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 317 DETROIT S AVE                  ","5/6/2004",-95.9868482,36.1541118,"317 s detroit ave, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 5147 HASKELL E PL                 ","5/12/2004",-95.918221,36.1660139,"5147 e haskell pl, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 4325 BRADEN S PL                  ","5/16/2004",-95.918609,36.10023,"4325 s braden pl, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 7712 VICTOR S AVE 22B             ","5/16/2004",-95.9652033,36.0530514,"7712 s victor ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 1207 QUAKER S AVE 209             ","5/21/2004",-95.974135,36.145556,"1207 s quaker ave, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 4 49TH N ST                        ","6/7/2004",-95.996031,36.2241911,"4 e 49th st n, tulsa, ok 74126, usa"
"TULSA"," TULSA"," 1904 GARY N AVE                   ","6/21/2004",-95.942549,36.182138,"1904 n gary ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 9339 3RD E PL                     ","6/25/2004",-95.871133,36.156777,"9339 e 3rd pl, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 219 ROSEDALE N AVE                ","6/28/2004",-96.007879,36.157061,"219 n rosedale ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 3117 145TH S AVE H                 ","8/9/2004",-95.8153483,36.1185115,"3117 s 145th e ave, tulsa, ok 74134, usa"
"TULSA"," TULSA"," 9231 95TH S AVE                   ","8/26/2004",-95.870598,36.0288957,"9231 s 95th e ave, tulsa, ok 74133, usa"
"TULSA"," TULSA"," 1101 131ST EAST S AVE             ","8/31/2004",-95.830697,36.1473889,"1101 s 131st e ave, tulsa, ok 74108, usa"
"TULSA"," TULSA"," 3508 43RD W PL                     ","9/8/2004",-96.032411,36.099699,"3508 w 43rd pl, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 12918 23RD E ST                   ","9/10/2004",-95.832328,36.129992,"12918 e 23rd st, tulsa, ok 74134, usa"
"TULSA"," TULSA"," 5420 71ST E PL 1801               ","9/16/2004",-95.916271,36.0595621,"5420 e 71st pl, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 5516 1/2 TECUMSH E ST             ","9/30/2004",-95.9968259,36.1823817,"2 e tecumseh st, tulsa, ok 74106, usa"
"TULSA"," TULSA"," 11012 14TH E CT                   ","10/27/2004",-95.853332,36.140863,"11012 e 14th ct, tulsa, ok 74128, usa"
"TULSA"," TULSA"," 6237 OWASSO S PL                  ","11/11/2004",-95.9760241,36.0723372,"6237 s owasso pl, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 427 162ND EAST S AVE              ","11/11/2004",-95.794603,36.153564,"427 s 162nd e ave, tulsa, ok 74108, usa"
"TULSA"," TULSA"," 2501 XYLER E ST                   ","12/3/2004",-95.9562295,36.1869542,"2501 e xyler st, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 325 11TH E ST 204                 ","12/13/2004",-95.9830404,36.1471195,"325 e 11th st, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 5620 QUAKER S ST D                ","12/14/2004",-95.9741357,36.0819013,"5620 s quaker ave, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 621 106TH EAST S AVE              ","12/19/2004",-95.858045,36.152166,"621 s 106th e ave, tulsa, ok 74128, usa"
"TULSA"," TULSA"," 2029 KINGSTON N AVE               ","12/28/2004",-95.91043,36.183776,"2029 n kingston ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 5217 VANDALIA S AVE 1 H            ","1/7/2005",-95.9242047,36.0865312,"5217 s vandalia ave, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 6028 90TH S PL                    ","1/10/2005",-95.875196,36.075695,"6028 s 90th e pl, tulsa, ok 74145, usa"
"TULSA"," TULSA"," 6632 PEORIA S AVE 306             ","1/10/2005",-95.977012,36.066291,"6632 s peoria ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 4840 VANCOUVER S AVE              ","1/12/2005",-96.013099,36.092146,"4840 s vancouver ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 729 KINGSTON N AVE                 ","2/4/2005",-95.909314,36.1660929,"729 n kingston ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 202 193RD S AVE 10                 ","2/4/2005",-95.764078,36.1584174,"202 s 193rd e ave, tulsa, ok 74108, usa"
"TULSA"," TULSA"," 17313 13TH E ST                    ","2/8/2005",-95.782421,36.144803,"17313 e 13th st, tulsa, ok 74108, usa"
"TULSA"," TULSA"," 1314 89TH N AVE 202               ","2/19/2005",-95.879208,36.174064,"1314 n 89th e ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 1941 SANTA FE N PL                ","3/10/2005",-96.008866,36.183922,"1941 n santa fe pl, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 6315 4TH E TER                     ","4/4/2005",-95.9060917,36.1561393,"6315 e 4th terrace, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 4849 NOGALES S AVE                 ","4/5/2005",-96.002891,36.093099,"4849 s nogales ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 3228 127TH S AVE                   ","5/1/2005",-95.8361716,36.1158425,"3228 s 127th e ave, tulsa, ok 74146, usa"
"TULSA"," TULSA"," 4325 BRADEN S PL                   ","5/9/2005",-95.918609,36.10023,"4325 s braden pl, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 6827 KING                         ","5/11/2005",-95.899386,36.1688059,"6827 e king st, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 2738 136TH S AVE                  ","5/24/2005",-95.8259269,36.124411,"2738 s 136th e ave, tulsa, ok 74134, usa"
"TULSA"," TULSA"," 6619 KING E ST                    ","6/27/2005",-95.9029092,36.1684388,"6619 e king st, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 7840 22 E ST                      ","6/27/2005",-95.888063,36.130853,"7840 e 22nd st, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 8115 19TH E ST 101                 ","7/5/2005",-95.8857274,36.1352931,"8115 e 19th st, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 1524 77TH N AVE                   ","7/11/2005",-95.891021,36.177667,"1524 n 77th e ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 917 NEW HAVEN S AVE               ","8/23/2005",-95.933335,36.148991,"917 s new haven ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 2118 COLUMBIA N AVE                ","9/8/2005",-95.951869,36.185004,"2118 n columbia ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 2738 136TH EAST S AVE              ","9/9/2005",-95.8259269,36.124411,"2738 s 136th e ave, tulsa, ok 74134, usa"
"TULSA"," TULSA"," 4010 33RD WEST S C                ","10/3/2005",-96.029686,36.105209,"4010 s 33rd w ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 823 COLUMBIA N AVE                ","10/19/2005",-95.951201,36.167059,"823 n columbia ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 913 37TH E ST                     ","10/23/2005",-95.982586,36.11,"913 e 37th st, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 913 37TH E ST                     ","10/25/2005",-95.982586,36.11,"913 e 37th st, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 920 36TH E PL                     ","11/4/2005",-95.982586,36.110382,"920 e 36th pl, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 1333 17TH E ST                    ","12/8/2005",-95.9741526,36.1382217,"1333 e 17th st, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 609 51ST W S AVE                  ","12/11/2005",-96.049143,36.148716,"609 s 51st w ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 1528 LEWIS N PL                   ","12/11/2005",-95.957623,36.178116,"1528 n lewis pl, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 2015 KINGSTON N AVE B             ","1/19/2006",-95.91043,36.183168,"2015 n kingston ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 6001 HASKELL E PL                 ","1/27/2006",-95.909303,36.1651429,"6001 e haskell pl, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 3737 27TH E PL D                  ","1/31/2006",-95.934868,36.123658,"3737 e 27th pl, tulsa, ok 74114, usa"
"TULSA"," TULSA"," 12304 ADMIRAL E CT C               ","2/2/2006",-95.8398291,36.1619516,"12304 e admiral ct, tulsa, ok 74116, usa"
"TULSA"," TULSA"," 6662 PEORIA S AVE 108              ","2/7/2006",-95.976224,36.066393,"6662 s peoria ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 5163 33RD WEST S AVE              ","2/14/2006",-96.0295556,36.087583,"5163 s 33rd w ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 1568 59TH W ST                    ","2/15/2006",-96.0096841,36.0781037,"1568 w 59th st, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 7303 JASPER E ST                   ","3/4/2006",-95.895209,36.167859,"7303 e jasper st, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 6634 PEORIA S AVE 204             ","5/10/2006",-95.976772,36.067004,"6634 s peoria ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 6638 PEORIA S AVE 305              ","5/10/2006",-95.976772,36.067004,"6638 s peoria ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 9419 OKLAHOMA E PL                 ","5/19/2006",-95.871914,36.176761,"9419 e oklahoma pl, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 27TH E PL                   ","5/19/2006",-95.900208,36.1234884,"e 27th pl, tulsa, ok, usa"
"TULSA"," TULSA"," 120 17TH E ST 7                    ","5/22/2006",-95.984247,36.137617,"120 e 17th st, tulsa, ok 74119, usa"
"TULSA"," TULSA"," 832 64TH WEST S AVE                ","5/22/2006",-96.064856,36.146052,"832 s 64th w ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 512 55 WEST S AVE                  ","6/12/2006",-96.054333,36.149358,"512 s 55th w ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 8323 32ND E ST                     ","6/14/2006",-95.8828902,36.1164332,"8323 e 32nd st, tulsa, ok 74145, usa"
"TULSA"," TULSA"," 5657 SOUTH 85 AVENUE                ","6/14/2006",-95.8808498,36.0803319,"5657 s 85th e ave, tulsa, ok 74145, usa"
"TULSA"," TULSA"," 3919 28TH E ST C                   ","6/14/2006",-95.9323795,36.1224494,"3919 e 28th st, tulsa, ok 74114, usa"
"TULSA"," TULSA"," 3619 EAST PLACE                    ","6/28/2006",-97.5926682,35.5074303,"3619 n tulsa ave, oklahoma city, ok 73112, usa"
"TULSA"," TULSA"," 3619 EAST PLACE                     ","7/29/2006",-97.5926682,35.5074303,"3619 n tulsa ave, oklahoma city, ok 73112, usa"
"TULSA"," TULSA"," 5302 E. 9TH STREET                 ","8/16/2006",-95.9176201,36.1497457,"5302 e 9th st, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 5302 EAST 9TH STREET                ","9/6/2006",-95.9176201,36.1497457,"5302 e 9th st, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 1236 S. DARLINGTON AVE             ","9/7/2006",-95.918316,36.144706,"1236 s darlington ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 1236 SOUTH DARLINGTON AVENUE        ","9/11/2006",-95.918316,36.144706,"1236 s darlington ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 7922 EAST 27TH COURT                ","9/12/2006",-95.888208,36.12189,"7922 e 27th ct, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 1375 NORTH 78TH AVENUE              ","9/26/2006",-95.8883088,36.1748346,"1375 n 78th e ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 1379 NORTH 78TH AVENUE             ","10/15/2006",-95.8891601,36.1743073,"1379 n 78th ave e, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 7922 EAST 27TH COURT                ","11/9/2006",-95.888208,36.12189,"7922 e 27th ct, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 6622 SOUTH ZUNIS AVENUE             ","12/6/2006",-95.9602589,36.067631,"6622 s zunis ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 4840 SOUTH HARVARD AVENUE          ","12/17/2006",-95.9401597,36.0935387,"4840 s harvard ave, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 428 SOUTH QUEBEC AVENUE            ","12/17/2006",-95.9306189,36.154074,"428 s quebec ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 7714 SOUTH HARVARD PLACE           ","12/20/2006",-95.9392347,36.0517301,"7714 s harvard pl, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 5638 NORTH LEWIS AVENUE            ","12/26/2006",-95.959022,36.23683,"5638 n lewis ave, tulsa, ok 74130, usa"
"TULSA"," TULSA"," 1569 WEST 59 STREET                 ","1/16/2007",-96.0097419,36.0781372,"1569 w 59th st, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 2539 EAST 8TH STREET                ","1/26/2007",-95.954249,36.150078,"2539 e 8th st, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 3814 SOUTH 94                       ","3/29/2007",-95.871576,36.108489,"3814 s 94th e ave, tulsa, ok 74145, usa"
"TULSA"," TULSA"," 4437 NORTHEAST 31 STREET            ","5/18/2007",-95.92753,36.1188407,"4437 e 31st st, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 4124 1ST STREET                     ","7/9/2007",-95.930391,36.15819,"4124 e 1st st, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 1207 5TH STREET                     ","7/20/2007",-95.976992,36.15502,"1207 e 5th st, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 3218 S 93RD EAST AVENUE 237         ","8/2/2007",-95.871514,36.11681,"3218 s 93rd e ave, tulsa, ok 74145, usa"
"TULSA"," TULSA"," 1216 NORTH YALE AVENUE              ","8/28/2007",-95.922865,36.172247,"1216 n yale ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 4616 EAST 80TH STREET               ","9/11/2007",-95.9260992,36.0494908,"4616 e 80th st, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 3342 EAST 27TH PLACE               ","11/14/2007",-95.938365,36.123131,"3342 e 27th pl, tulsa, ok 74114, usa"
"TULSA"," TULSA"," 1115 EAST 60TH STREET              ","11/18/2007",-95.9778738,36.0770704,"1115 e 60th st, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 2006 EAST 12TH STREET               ","5/2/2008",-95.9634189,36.1457359,"2006 e 12th st, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 111 SOUTH 53RD W AVENUE             ","5/9/2008",-96.051396,36.154257,"111 s 53rd w ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 310 NORTH ROSEDALE AVENUE           ","5/27/2008",-96.008548,36.15801,"310 n rosedale ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 5232 NORTH 145TH EAST AVENUE        ","6/9/2008",-95.81658,36.230101,"5232 n 145th e ave, owasso, ok 74055, usa"
"TULSA"," TULSA"," 5307 EAST 32 PLACE                  ","6/19/2008",-95.918497,36.117429,"5307 e 32nd pl, tulsa, ok 74135, usa"
"TULSA"," TULSA"," SOUTH PHOENIX AVENUE         ","7/2/2008",-96.0057649,36.1315055,"s phoenix ave, tulsa, ok, usa"
"TULSA"," TULSA"," 5115 EAST 47TH PLACE                ","7/21/2008",-95.918967,36.0953695,"5115 e 47th pl, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 626 SOUTH SHERIDAN ROAD             ","9/5/2008",-95.904939,36.151553,"626 s sheridan rd, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 1050 EAST 61ST, UNIT 16 DRIVE       ","9/27/2008",-95.9796855,36.1389516,"1050 e 16th st, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 3333 EAST NEWTON #3 STREET          ","10/9/2008",-88.2385242,38.916952,"east s, newton, il 62448, usa"
"TULSA"," TULSA"," 4219 EAST 4TH PLACE                ","10/16/2008",-95.9293749,36.15531,"4219 e 4th pl, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 219 NORTH ROSEDALE AVENUE          ","10/19/2008",-96.007879,36.157061,"219 n rosedale ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 1343 NORTH SANDUSKY AVENUE         ","10/23/2008",-95.92775,36.174997,"1343 n sandusky ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 8506 EAST 62ND STREET J            ","10/23/2008",-95.881422,36.074021,"8506 e 62nd st, tulsa, ok 74133, usa"
"TULSA"," TULSA"," 3270 SOUTH CINCINNATI AVENUE 284   ","10/23/2008",-95.982406,36.1152351,"3270 s cincinnati ave, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 13830 EAST 29TH STREET             ","10/25/2008",-95.8213449,36.121952,"13830 e 29th st, tulsa, ok 74134, usa"
"TULSA"," TULSA"," 1340 NORTH BRADEN AVENUE            ","11/2/2008",-95.9205549,36.1748509,"1340 n braden ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 1028 NORTH WINSTON AVENUE          ","11/13/2008",-95.924483,36.169671,"1028 n winston ave, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 6232 EAST ARCHER STREET 129        ","11/13/2008",-95.9073207,36.1625624,"6232 e archer st, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 817 NORTH GARY AVENUE              ","11/25/2008",-95.942272,36.166831,"817 n gary ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 1015 SOUTH ST LOUIS AVENUE         ","12/6/2008",-95.970662,36.14844,"1015 s st louis ave, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 1236 SOUTH DARLINGTON AVENUE       ","12/7/2008",-95.918316,36.144706,"1236 s darlington ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 12719 EAST 39TH STREET             ","12/10/2008",-95.836641,36.107655,"12719 e 39th st, tulsa, ok 74146, usa"
"TULSA"," TULSA"," 4303 EAST INDEPENDENCE STREET      ","12/16/2008",-95.928904,36.166433,"4303 e independence st, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 5012 SOUTH 33RD WEST AVENUE        ","12/17/2008",-96.0298017,36.091319,"5012 s 33rd w ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 1124 EAST 33RD PLACE               ","12/28/2008",-95.977022,36.114496,"1124 e 33rd pl, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 2623 EAST 6TH STREET               ","12/28/2008",-95.952609,36.152047,"2623 e 6th st, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 6146 WEST 10TH STREET              ","12/28/2008",-96.062717,36.14485,"6146 w 10th st, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 875 SOUTH 64TH WEST AVENUE          ","1/2/2009",-96.0642344,36.1445125,"875 s 64th w ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 102 SOUTH ZUNIS AVENUE              ","1/5/2009",-95.9610019,36.158396,"102 s zunis ave, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 3035 SOUTH CINCINNATI AVENUE       ","1/13/2009",-95.98145,36.119542,"3035 s cincinnati ave, tulsa, ok 74114, usa"
"TULSA"," TULSA"," 2008 EAST 12 STREET                ","1/14/2009",-95.9633951,36.1459779,"2008 e 12th st, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 1329 EAST 17TH STREET D            ","1/14/2009",-95.974187,36.138287,"1329 e 17th st, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 12712 EAST 22 STREET               ","1/20/2009",-95.83577,36.13115,"12712 e 22nd st, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 4302 WEST 56TH PLACE               ","1/21/2009",-96.040258,36.081466,"4302 w 56th pl, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 4712 WEST 8TH STREET               ","1/21/2009",-96.045501,36.146264,"4712 w 8th st, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 4851 SOUTH JACKSON AVENUE 4        ","1/23/2009",-96.0002172,36.0954773,"4851 s jackson ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 7802 WEST 18 STREET                ","1/28/2009",-96.080606,36.13659,"7802 w 18th st, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 6565 SOUTH NEWPORT AVENUE 409      ","1/31/2009",-95.9776568,36.0681283,"6565 s newport ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 3624 SOUTH OLYMPIA AVENUE           ","2/2/2009",-96.004584,36.1104879,"3624 s olympia ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 1408 SOUTH COLUMBIA AVENUE          ","2/3/2009",-95.9516931,36.1421422,"1408 s columbia ave, tulsa, ok 74104, usa"
"TULSA"," TULSA"," 1640 NORTH EVANSTON PLACE           ","2/4/2009",-95.946766,36.180402,"1640 n evanston pl, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 221 EAST 54TH NORTH PLACE           ","2/5/2009",-95.992455,36.232365,"221 e 54th pl n, tulsa, ok 74126, usa"
"TULSA"," TULSA"," 7909 SOUTH WHEELING AVENUE A        ","2/6/2009",-95.9642561,36.0483621,"7909 s wheeling ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 2125 NORTH DELAWARE PLACE          ","2/17/2009",-95.947804,36.185242,"2125 n delaware pl, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 2311 NORTH ATLANTA AVENUE          ","2/20/2009",-95.956239,36.187215,"2311 n atlanta ave, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 120 WEST 50 PLACE                  ","2/24/2009",-95.9976742,36.2265457,"120 w 50th pl n, tulsa, ok 74126, usa"
"TULSA"," TULSA"," 709 WEST 49 STREET                 ","2/26/2009",-95.9992897,36.0931423,"709 w 49th st, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 1611 SOUTH MAIN STREET              ","3/5/2009",-95.9873069,36.1395125,"1611 s main st, tulsa, ok 74119, usa"
"TULSA"," TULSA"," 3146 EAST WOODROW PLACE             ","3/6/2009",-95.942821,36.185898,"3146 e woodrow pl, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 3211 EAST WOODROW STREET           ","3/10/2009",-95.941766,36.185518,"3211 e woodrow st, tulsa, ok 74110, usa"
"TULSA"," TULSA"," 1206 NORTH E 60TH PLACE            ","3/11/2009",-95.976398,36.241282,"1206 e 60th pl n, tulsa, ok 74126, usa"
"TULSA"," TULSA"," 1320 SOUTH 74TH EAST AVENUE        ","3/14/2009",-95.894843,36.143492,"1320 s 74th e ave, tulsa, ok 74112, usa"
"TULSA"," TULSA"," 10957 EAST 23RD STREET             ","3/17/2009",-95.8523885,36.1304122,"10957 e 23rd st, tulsa, ok 74129, usa"
"TULSA"," TULSA"," 2024 EAST 51ST STREET A            ","3/20/2009",-95.9623418,36.0889089,"2024 e 51st st, tulsa, ok 74105, usa"
"TULSA"," TULSA"," 2181 NORTH NORWOOD PLACE B         ","3/24/2009",-95.905897,36.187263,"2181 n norwood pl, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 6707 SOUTH LEWIS AVENUE 133        ","3/25/2009",-95.9578674,36.0655964,"6707 s lewis ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 1721 EAST 72 STREET 1812           ","3/25/2009",-95.966028,36.0591066,"1721 e 72nd st, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 1628 WEST 59TH STREET              ","3/27/2009",-96.0105801,36.078031,"1628 w 59th st, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 3346 EAST JASPER STREET            ","3/30/2009",-95.9382679,36.166859,"3346 e jasper st, tulsa, ok 74115, usa"
"TULSA"," TULSA"," 5123 SOUTH NORFOLK AVENUE 210       ","4/1/2009",-95.9785494,36.1575334,"210 s norfolk ave, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 875 SOUTH 64 AVENUE                 ","4/1/2009",-96.0642344,36.1445125,"875 s 64th w ave, tulsa, ok 74127, usa"
"TULSA"," TULSA"," 6330 SOUTH OWASSO AVENUE            ","4/4/2009",-95.9768183,36.071494,"6330 s owasso ave, tulsa, ok 74136, usa"
"TULSA"," TULSA"," 6306 WEST 11 PLACE                  ","4/8/2009",-95.8750604,36.0300006,"6306 w 11th pl, tulsa, ok 74133, usa"
"TULSA"," TULSA"," 5008 SOUTH 35TH WEST AVENUE         ","4/9/2009",-96.032135,36.091478,"5008 s 35th w ave, tulsa, ok 74107, usa"
"TULSA"," TULSA"," 1601 EAST 2ND STREET               ","4/10/2009",-95.969213,36.1578609,"1601 e 2nd st, tulsa, ok 74120, usa"
"TULSA"," TULSA"," 5539 EAST 47TH PLACE               ","4/10/2009",-95.9154212,36.0949453,"5539 e 47th pl, tulsa, ok 74135, usa"
"TULSA"," TULSA"," 6111 WEST 11TH PLACE 6111          ","4/14/2009",-96.0616217,36.1428519,"6111 w 11th pl, tulsa, ok 74127, usa"
